SEXUAL ASSAULT,Rape,D011902,0,250225,"[""|NHS Evidence|Tags|MeSH (purged)|Anthropology, Education, Sociology and Social Phenomena|Social Sciences|Criminology|Crime|Sex Offenses|Rape|"",""|NHS Evidence|Tags|MeSH (purged)|Psychiatry and Pscychology|Behavioral Disciplines and Activities|Behavioral Sciences|Social Sciences|Criminology|Crime|Sex Offenses|Rape|"",""|NHS Evidence|Tags|MeSH (purged)|Anthropology, Education, Sociology and Social Phenomena|Social Sciences|Sociology|Social Problems|Crime|Sex Offenses|Rape|"",""|NHS Evidence|Tags|MeSH (purged)|Psychiatry and Pscychology|Behavioral Disciplines and Activities|Behavioral Sciences|Social Sciences|Sociology|Social Problems|Crime|Sex Offenses|Rape|""]"
SEXUAL DYSFUNCTION,"Sexual Dysfunctions, Psychological",D020018,0,219863,"[""|NHS Evidence|Tags|MeSH (purged)|Psychiatry and Pscychology|Mental Disorders|Sexual and Gender Disorders|Sexual Dysfunctions, Psychological|""]"
SYPHILIS,Syphilis,D013587,0,217431,"[""|NHS Evidence|Tags|MeSH (purged)|Diseases|Bacterial Infections and Mycoses|Bacterial Infections|Sexually Transmitted Diseases, Bacterial|Syphilis|"",""|NHS Evidence|Tags|MeSH (purged)|Diseases|Female Urogenital Diseases and Pregnancy Complications|Female Urogenital Diseases|Genital Diseases, Female|Sexually Transmitted Diseases|Sexually Transmitted Diseases, Bacterial|Syphilis|"",""|NHS Evidence|Tags|MeSH (purged)|Diseases|Male Urogenital Diseases|Genital Diseases, Male|Sexually Transmitted Diseases|Sexually Transmitted Diseases, Bacterial|Syphilis|"",""|NHS Evidence|Tags|MeSH (purged)|Diseases|Bacterial Infections and Mycoses|Infection|Sexually Transmitted Diseases|Sexually Transmitted Diseases, Bacterial|Syphilis|"",""|NHS Evidence|Tags|MeSH (purged)|Diseases|Virus Diseases|Sexually Transmitted Diseases|Sexually Transmitted Diseases, Bacterial|Syphilis|"",""|NHS Evidence|Tags|MeSH (purged)|Diseases|Bacterial Infections and Mycoses|Bacterial Infections|Gram-Negative Bacterial Infections|Treponemal Infections|Syphilis|"",""|NHS Evidence|Tags|MeSH (purged)|Diseases|Bacterial Infections and Mycoses|Bacterial Infections|Spirochaetales Infections|Treponemal Infections|Syphilis|""]"
TEENAGE PREGNANCY,Pregnancy in Adolescence,D011253,0,248809,"[""|NHS Evidence|Tags|MeSH (purged)|Physical Sciences|Natural Sciences|Biological Sciences|Environment and Public Health|Public Health|Epidemiologic Factors|Age Factors|Maternal Age|Pregnancy in Adolescence|"",""|NHS Evidence|Tags|MeSH (purged)|Health Care|Population Characteristics|Health|Public Health|Epidemiologic Factors|Age Factors|Maternal Age|Pregnancy in Adolescence|"",""|NHS Evidence|Tags|MeSH (purged)|Physical Sciences|Natural Sciences|Biological Sciences|Health Occupations|Medicine|Specialties, Medical|Public Health|Epidemiologic Factors|Age Factors|Maternal Age|Pregnancy in Adolescence|"",""|NHS Evidence|Tags|MeSH (purged)|Health Care|Health Care Quality, Access, and Evaluation|Quality of Health Care|Epidemiologic Factors|Age Factors|Maternal Age|Pregnancy in Adolescence|"",""|NHS Evidence|Tags|MeSH (purged)|Health Care|Health Services Administration|Quality of Health Care|Epidemiologic Factors|Age Factors|Maternal Age|Pregnancy in Adolescence|"",""|NHS Evidence|Tags|MeSH (purged)|Physical Sciences|Natural Sciences|Biological Sciences|Health Occupations|Health Services Administration|Quality of Health Care|Epidemiologic Factors|Age Factors|Maternal Age|Pregnancy in Adolescence|"",""|NHS Evidence|Tags|MeSH (purged)|Physical Sciences|Natural Sciences|Biological Sciences|Reproductive and Urinary Physiology|Reproduction|Pregnancy|Maternal Age|Pregnancy in Adolescence|"",""|NHS Evidence|Tags|MeSH (purged)|Physical Sciences|Natural Sciences|Biological Sciences|Reproductive and Urinary Physiology|Reproduction|Maternal Age|Pregnancy in Adolescence|""]"
TRICHOMONAS,Trichomonas,D014244,0,252039,"[""|NHS Evidence|Tags|MeSH (purged)|Organisms|Animals|Invertebrates|Protozoa|Sarcomastigophora|Mastigophora|Zoomastigophora|Trichomonadida|Trichomonas|""]"
FERTILITY CONTROL,Contraception,D003267,0,218115,"[""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Investigative Techniques|Reproductive Techniques|Contraception|"",""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Therapeutics|Reproductive Techniques|Contraception|""]"
FERTILITY CONTROL,"Abortion, Legal",D000029,0,213387,"[""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Surgical Procedures, Operative|Obstetric Surgical Procedures|Abortion, Induced|Abortion, Legal|""]"
FERTILITY CONTROL,"Abortion, Induced",D000028,0,213121,"[""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Surgical Procedures, Operative|Obstetric Surgical Procedures|Abortion, Induced|""]"
CONTRACEPTION,Contraception,D003267,0,218115,"[""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Investigative Techniques|Reproductive Techniques|Contraception|"",""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Therapeutics|Reproductive Techniques|Contraception|""]"
CONTRACEPTION,Contraceptive Agents,D003270,0,218400,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Contraceptive Agents|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Contraceptive Agents|""]"
CONTRACEPTION,"Contraceptive Agents, Female",D003271,0,218401,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|""]"
CONTRACEPTION,Contraceptive Devices,D003273,0,218402,"[""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Equipment and Supplies|Contraceptive Devices|""]"
CONTRACEPTION,"Contraceptive Devices, Female",D003274,0,218404,"[""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Equipment and Supplies|Contraceptive Devices|Contraceptive Devices, Female|""]"
CONTRACEPTION,"Vaccines, Contraceptive",D022642,0,218399,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Complex Mixtures|Biological Products|Vaccines|Vaccines, Contraceptive|""]"
CONTRACEPTION,Luteolytic Agents,D008186,0,218015,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Luteolytic Agents|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Luteolytic Agents|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Luteolytic Agents|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Luteolytic Agents|""]"
CONTRACEPTION,Menstruation-Inducing Agents,D008600,0,247409,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Menstruation-Inducing Agents|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Menstruation-Inducing Agents|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Menstruation-Inducing Agents|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Menstruation-Inducing Agents|""]"
CONTRACEPTION,"Contraception, Immunologic",D003269,0,218398,"[""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Investigative Techniques|Reproductive Techniques|Contraception|Contraception, Immunologic|"",""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Therapeutics|Reproductive Techniques|Contraception|Contraception, Immunologic|""]"
BARRIER METHODS,"Contraception, Barrier",D042121,0,273604,"[""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Investigative Techniques|Reproductive Techniques|Contraception|Contraception, Barrier|"",""|NHS Evidence|Tags|MeSH (purged)|Analytical, Diagnostic and Therapeutic Techniques and Equipment|Therapeutics|Reproductive Techniques|Contraception|Contraception, Barrier|""]"
COMBINED HORMONAL,"Contraceptives, Oral",D003276,0,218406,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|""]"
COMBINED HORMONAL,"Contraceptives, Oral, Combined",D003277,0,218407,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|Contraceptives, Oral, Combined|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|Contraceptives, Oral, Combined|""]"
COMBINED HORMONAL,"Contraceptives, Oral, Sequential",D003279,0,218409,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|Contraceptives, Oral, Sequential|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|Contraceptives, Oral, Sequential|""]"
COMBINED HORMONAL,"Contraceptives, Oral, Hormonal",D003278,0,218408,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|Contraceptives, Oral, Hormonal|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|Contraceptives, Oral, Hormonal|""]"
COMBINED HORMONAL,"Contraceptives, Oral, Synthetic",D003280,0,213939,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|Contraceptives, Oral, Synthetic|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Therapeutic Uses|Reproductive Control Agents|Contraceptive Agents|Contraceptive Agents, Female|Contraceptives, Oral|Contraceptives, Oral, Synthetic|""]"
COMBINED HORMONAL,Ovulation inhibition,D034445,0,0,null
COMBINED HORMONAL,Ethinyl Estradiol-Norgestrel Combination,D019304,0,270323,"[""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Hormones, Hormone Substitutes, and Hormone Antagonists|Hormones|Gonadal Hormones|Gonadal Steroid Hormones|Estradiol Congeners|Estrogenic Steroids, Alkylated|Ethinyl Estradiol|Ethinyl Estradiol-Norgestrel Combination|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Chemical Actions and Uses|Pharmacologic Actions|Physiological Effects of Drugs|Hormones, Hormone Substitutes, and Hormone Antagonists|Hormones|Gonadal Hormones|Gonadal Steroid Hormones|Estradiol Congeners|Estrogenic Steroids, Alkylated|Ethinyl Estradiol|Ethinyl Estradiol-Norgestrel Combination|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Polycyclic Compounds|Steroids|Norsteroids|Norpregnanes|Norpregnatrienes|Ethinyl Estradiol|Ethinyl Estradiol-Norgestrel Combination|"",""|NHS Evidence|Tags|MeSH (purged)|Chemicals and Drugs|Polycyclic Compounds|Steroids|Norsteroids|Norpregnanes|Norpregnenes|Norgestrel|Ethinyl Estradiol-Norgestrel Combination|""]"
